CODE,PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
1536,1,5,1,2,1,0,3,1,1,29,0,1,0,0,0,1,0,1124,15732,0,3,50,0
1584,1,5,0,0,1,0,4,2,1,16,0,0,0,4,0,0,0,1525,21830,0,4,60,0
1592,1,5,0,0,1,0,0,1,1,8,0,1,0,1,0,3,0,2059,10829,0,3,62,0
1594,1,5,0,0,1,0,0,1,1,32,0,1,0,0,0,3,0,1525,9555,1,5,46,5
1625,1,5,0,0,1,0,0,1,1,27,0,0,0,2,0,2,1,1772,9427,0,4,28,0
1643,1,5,0,0,1,0,0,1,1,8,0,1,0,1,0,3,0,2175,8281,0,4,42,0
1689,1,5,1,2,1,0,0,0,1,40,0,0,0,0,0,3,0,4554,26577,0,4,46,0
1692,1,5,1,2,1,0,3,1,1,6,0,0,0,4,1,3,0,3432,8638,0,2,58,0
1696,1,5,1,2,1,1,1,1,1,33,1,0,0,1,1,3,0,4212,35869,1,0,60,6
1706,1,5,1,2,1,1,0,0,1,27,1,0,0,2,1,3,1,3286,20522,0,4,39,0
1711,1,5,1,2,1,0,0,0,1,48,0,0,0,1,1,2,1,5040,13590,1,4,55,9
1726,1,5,1,2,1,0,0,0,1,32,0,1,0,0,0,3,1,2808,15545,1,2,49,7
1754,1,5,1,2,1,0,3,1,1,11,0,0,0,2,1,2,1,3432,23612,0,4,62,0
1776,1,5,0,2,1,0,0,1,1,8,0,0,0,0,1,3,0,5012,9867,0,3,59,0
1792,1,5,0,2,1,1,0,1,1,16,0,0,0,4,1,3,0,4092,11085,0,3,53,0
1809,1,5,0,2,1,0,0,1,1,22,0,1,0,4,0,3,0,4092,6721,0,6,48,0
1814,1,5,0,2,1,0,3,1,1,9,1,1,0,1,1,3,0,5826,8892,1,6,38,9
1884,1,0,1,0,1,0,0,1,1,8,0,0,0,1,0,0,0,0,20852,0,8,45,0
1918,1,0,1,0,1,0,0,1,1,32,0,0,0,1,1,2,1,2271,29312,0,3,59,0
1943,1,0,1,2,1,0,3,1,1,47,0,0,0,1,0,3,0,2288,27474,1,4,53,9
1962,1,0,1,2,1,0,3,1,1,52,0,0,0,2,1,0,0,2199,29289,0,4,60,0
2025,1,0,1,2,1,0,0,1,1,48,0,0,0,2,0,2,1,1684,14693,0,6,45,0
2027,1,0,1,2,1,3,0,1,1,32,0,0,0,0,0,2,1,1525,16013,0,6,58,0
2042,1,0,1,2,1,0,0,1,1,31,0,1,0,4,0,0,0,1525,22542,0,4,52,0
2052,1,0,1,2,1,3,2,1,1,27,0,1,0,4,0,2,1,1525,14513,0,7,48,0
2064,1,0,1,2,1,0,3,1,1,32,0,0,0,0,1,2,1,1525,16984,1,7,50,6
2095,1,0,1,2,1,3,0,1,1,32,0,0,0,1,0,0,0,1525,17031,0,3,45,0
2104,1,0,1,2,1,0,0,1,1,27,0,0,0,2,0,2,1,1525,21011,0,6,52,0
2147,1,0,1,2,1,0,0,0,1,4,0,0,0,0,1,2,1,1525,12971,0,3,52,0
2169,1,0,1,2,1,0,0,1,1,8,0,0,0,2,1,1,0,1525,20091,0,6,48,0
2204,1,0,1,2,1,0,0,0,1,45,0,0,0,2,0,2,1,3486,0,0,7,56,0
2232,1,0,1,2,1,0,3,1,1,32,0,0,0,1,0,2,1,1373,27174,0,4,43,0
2243,1,0,1,2,1,0,0,1,1,32,0,0,0,1,0,2,1,2324,14091,0,6,56,0
2252,1,0,1,2,1,0,0,1,1,32,1,0,0,1,0,0,1,2324,20125,0,3,65,0
2300,1,0,1,2,1,3,0,0,1,22,0,0,0,2,1,2,1,1373,19599,0,4,42,0
2309,1,0,1,2,1,0,0,1,1,32,0,0,0,1,0,2,1,2324,17861,0,3,55,0
2332,1,0,1,2,1,1,0,1,1,25,1,0,0,2,1,0,1,1914,17706,0,5,59,0
2357,1,0,1,2,1,0,0,1,1,1,1,0,0,1,1,2,1,3387,15361,0,3,51,0
2403,1,0,1,2,1,0,3,0,1,9,1,0,0,2,1,3,0,1124,17855,0,3,59,0
2504,1,0,0,0,1,0,0,1,1,35,1,0,0,2,0,3,1,4030,7745,0,4,36,0
2511,1,0,0,0,1,0,0,0,1,8,0,1,0,2,0,3,0,2048,7086,0,5,44,0
2531,1,0,0,0,1,0,0,0,1,50,0,0,0,4,0,2,1,4030,8954,1,4,62,7
2536,1,0,0,0,1,2,0,1,1,39,1,0,0,2,1,2,1,0,6167,0,7,54,0
2545,1,0,0,0,1,0,1,1,1,32,1,1,0,0,0,2,1,2629,18760,0,5,41,0
2549,1,0,0,0,1,0,3,1,1,28,1,1,0,2,0,3,1,1525,11400,0,3,52,0
2578,1,0,0,0,1,0,3,1,1,26,0,0,0,1,0,0,0,2444,8268,0,5,59,0
2609,1,0,0,0,1,0,3,0,1,2,0,1,0,1,0,2,1,2887,18479,1,4,39,8
2625,1,0,0,0,1,0,0,1,1,39,0,1,0,0,0,2,1,1124,8959,0,4,59,0
2637,1,0,0,0,1,0,0,0,1,8,0,0,0,2,1,3,0,4308,14059,0,4,45,0
2644,1,0,0,0,1,0,4,2,1,8,0,1,0,1,0,3,0,1124,8363,0,6,48,0
2664,1,0,1,2,1,1,3,1,1,45,1,0,0,0,1,2,1,1871,20440,1,6,57,8
2676,1,0,1,2,1,0,3,1,1,7,0,1,0,2,0,3,1,3635,7130,0,4,61,0
2692,1,0,1,2,1,3,3,0,1,39,1,0,0,2,1,1,1,3160,30455,1,0,37,5
2698,1,0,1,2,1,0,0,1,1,11,1,0,0,0,1,3,0,0,13778,0,5,57,0
2728,1,0,1,2,1,0,0,1,1,32,0,0,0,0,1,3,0,2808,25776,1,5,57,10
2748,1,0,1,2,1,0,0,0,1,46,0,0,0,0,0,3,1,5476,41529,1,6,41,8
2750,1,0,1,2,1,0,0,1,1,36,1,0,0,1,1,0,0,3432,14812,0,4,67,0
2789,1,0,1,2,1,0,3,1,1,32,0,1,0,1,0,3,0,2808,23659,0,4,51,0
2790,1,0,1,2,1,0,3,1,1,32,0,1,0,1,0,3,0,2808,23659,0,2,45,0
2793,1,0,1,2,1,0,0,0,1,16,0,0,0,1,1,3,0,3651,23436,0,2,42,0
2812,1,0,1,2,1,0,0,1,1,32,1,0,0,0,1,3,0,2808,20274,0,4,45,0
2814,1,0,1,2,1,0,0,0,1,40,0,0,0,0,1,3,0,2808,28171,1,4,40,10
2853,1,0,1,2,1,1,0,1,1,8,0,1,0,0,0,0,0,3728,16653,1,4,43,9
2854,1,0,1,2,1,1,0,1,1,8,0,1,0,0,0,3,0,3728,16653,1,2,59,9
2856,1,0,1,2,1,1,0,0,1,4,0,1,0,2,0,3,0,5040,18618,1,6,46,10
2864,1,0,1,2,1,0,0,0,1,22,1,1,0,1,1,3,0,3432,11433,0,4,69,0
2874,1,0,1,2,1,0,0,0,1,32,0,0,0,1,0,3,0,3432,15355,0,5,62,0
2931,1,0,1,2,1,0,0,1,1,26,0,1,0,1,0,3,0,2808,13940,0,3,56,0
2945,1,0,1,2,1,0,0,0,1,32,0,0,0,1,0,3,0,5741,19444,1,4,62,6
2981,1,0,0,2,1,0,0,0,1,7,0,0,0,2,1,3,0,5724,14887,0,4,45,0
3081,1,0,0,2,1,0,3,1,1,33,1,1,0,0,1,3,0,4092,5278,0,3,48,0
3092,1,0,0,2,1,0,0,1,1,32,0,1,0,0,0,3,0,4092,8792,1,4,56,7
3120,1,0,0,2,1,3,2,0,1,43,0,0,0,0,0,3,0,6654,0,1,6,46,8
3122,1,0,0,2,1,0,0,1,1,32,0,0,0,0,0,3,0,4094,20287,1,4,41,10
3215,1,5,1,2,1,0,0,0,1,32,1,0,0,1,1,0,0,6988,10500,1,3,46,6
3250,1,5,0,2,1,2,0,1,1,8,0,0,0,2,1,3,0,4877,12119,1,2,63,9
3252,1,5,0,2,1,0,0,1,1,8,0,0,0,1,0,1,0,3513,0,0,4,38,0
3285,1,5,0,2,1,0,0,1,1,22,0,1,0,1,1,3,0,4199,4731,0,3,48,0
3319,1,0,1,2,1,0,0,1,1,35,0,1,0,1,0,0,0,3299,23110,0,4,50,0
3331,1,0,1,2,1,0,0,1,1,8,0,1,0,0,0,0,0,1080,17787,0,4,53,0
3338,1,0,1,2,1,0,0,1,1,22,0,0,0,2,0,0,1,4870,0,0,3,46,0
3344,1,0,1,2,1,0,0,0,1,32,0,1,0,0,0,1,1,3950,24760,0,2,56,0
3346,1,0,1,2,1,3,3,1,1,22,1,0,0,0,0,1,0,4683,0,0,4,60,0
3362,1,0,0,0,1,0,0,1,1,11,1,0,0,1,1,3,1,2448,10882,1,3,42,6
3363,1,0,0,0,1,3,0,1,1,31,0,0,0,4,1,1,0,3513,17411,0,4,65,0
3366,1,0,1,2,1,0,3,0,1,8,1,0,0,1,1,3,0,2808,18530,0,3,43,0
3386,1,0,1,2,1,0,3,0,1,32,1,0,0,0,1,3,1,3432,12156,1,3,48,7
3407,1,0,1,2,1,1,3,1,1,32,0,0,0,0,0,3,1,3432,19591,1,3,58,9
3429,1,0,1,2,1,1,3,0,1,2,0,0,0,0,0,3,0,5270,10560,1,2,61,9
3454,1,0,1,2,1,0,0,0,1,27,0,1,0,4,1,3,0,3432,12666,0,3,54,0
3481,1,0,1,2,1,3,0,0,1,39,1,0,0,2,1,3,0,3651,26893,0,4,51,0
3489,1,0,1,2,1,3,3,1,1,49,0,1,0,4,0,3,0,5491,15221,0,2,60,0
3496,1,0,1,2,1,3,0,1,1,39,1,0,0,4,0,3,0,3651,0,0,4,45,0
3529,1,0,1,2,1,3,3,1,1,39,0,1,0,0,0,3,1,6304,23658,1,4,41,8
3550,1,0,1,2,1,3,0,1,1,45,0,1,0,3,0,3,0,3651,14810,0,4,41,0
3551,1,0,1,2,1,0,0,1,1,8,1,0,0,2,1,2,1,3651,16551,0,4,43,0
3579,1,0,1,2,1,0,0,0,1,39,0,1,0,2,1,2,1,4867,8505,0,2,47,0
3652,1,0,1,2,1,3,0,1,1,32,0,0,0,0,1,3,0,3651,27324,1,4,54,6
3659,1,0,1,2,1,3,3,0,1,39,0,0,0,2,1,3,1,3651,18916,0,4,59,0
3694,1,0,1,2,1,3,0,1,1,4,0,1,0,2,0,3,0,4107,9644,0,2,54,0
3704,1,0,1,2,1,2,0,1,1,32,0,1,0,1,1,3,0,5732,14192,0,4,40,0
3706,1,0,1,2,1,0,0,1,1,4,0,0,0,2,1,3,0,4867,20928,0,2,47,0
3716,1,0,1,2,1,3,0,1,1,8,0,0,0,2,0,3,0,4867,0,0,2,28,0
3736,1,0,1,2,1,1,0,0,1,40,0,0,0,2,0,2,1,3042,11364,0,2,39,0
3741,1,0,1,2,1,0,0,1,1,32,0,0,0,0,0,3,0,3042,19159,1,4,60,8
3774,1,0,1,2,1,3,3,1,1,15,0,1,0,2,1,1,1,4867,17824,0,4,61,0
3785,1,0,1,2,1,2,0,1,1,43,0,0,0,4,1,3,0,5732,6498,0,4,60,0
3797,1,0,1,2,1,3,3,0,1,45,1,0,0,0,1,3,0,5027,16896,0,3,62,0
3814,1,0,1,2,1,3,0,1,1,8,1,0,0,0,1,3,0,4867,20726,0,4,40,0
3821,1,0,1,2,1,2,0,0,1,39,0,0,0,2,1,3,0,5732,18115,0,2,56,0
3834,1,0,1,2,1,2,0,0,1,47,0,0,0,0,1,3,0,5732,20008,1,2,51,6
3844,1,0,1,2,1,0,0,1,1,20,0,0,0,0,1,3,0,4867,9079,0,2,51,0
3862,1,0,1,2,1,0,0,1,1,27,0,0,0,0,1,3,0,4867,14688,1,2,56,9
3898,1,0,1,2,1,3,0,1,1,40,1,0,0,2,1,3,0,4867,21707,0,3,57,0
3903,1,0,1,2,1,2,0,1,1,27,0,0,0,2,1,0,0,5732,8802,0,2,61,0
3919,1,0,0,2,1,0,1,1,1,32,0,0,0,1,0,2,1,2699,17391,0,4,42,0
3949,1,0,0,2,1,0,0,1,1,48,0,0,0,0,0,3,0,2699,7010,1,4,52,6
3951,1,0,0,2,1,0,0,1,1,49,0,1,0,0,0,3,0,2699,15318,0,4,56,0
3959,1,0,0,2,1,0,3,0,1,0,0,0,0,1,1,3,0,2699,9817,0,5,61,0
3961,1,0,0,2,1,1,0,1,1,19,1,1,0,1,1,2,1,2699,15669,0,4,48,0
3982,1,0,0,2,1,2,0,0,1,13,1,0,0,2,1,3,0,5548,12054,0,3,60,0
4011,1,0,0,2,1,0,0,1,1,8,1,0,0,4,1,3,0,7126,6233,1,2,70,10
4036,1,0,0,2,1,0,3,1,1,32,0,1,0,1,0,3,0,2699,9488,0,4,40,0
4064,1,0,0,2,1,3,0,0,1,32,0,1,0,1,0,3,0,5353,17793,0,3,56,0
4076,1,0,0,2,1,1,3,0,1,39,1,1,0,2,1,0,0,4199,10807,0,4,55,0
4077,1,0,0,2,1,3,0,0,1,26,1,0,0,1,1,3,0,6756,15095,1,3,59,6
4078,1,0,0,2,1,1,0,0,1,40,0,0,0,1,1,3,0,4199,12636,0,4,44,0
4084,1,0,0,2,1,1,3,1,1,49,0,0,0,0,0,3,0,7126,16356,0,5,55,0
4172,1,0,0,2,1,3,0,0,1,27,1,1,0,3,1,3,0,3513,20838,0,2,44,0
4187,1,0,0,2,1,3,0,1,1,39,0,0,0,3,0,3,0,3513,6570,0,3,52,0
4238,1,0,0,2,1,3,0,1,1,22,0,1,0,0,1,3,0,3220,6429,0,2,48,0
4244,1,0,0,2,1,3,0,0,1,32,0,0,0,0,1,3,0,4683,11070,1,2,48,8
4249,1,0,0,2,1,0,2,0,1,8,0,0,0,0,1,3,0,3220,10736,0,4,43,0
4250,1,0,0,2,1,3,0,1,1,50,0,0,0,2,1,3,0,4683,12152,0,2,49,0
4263,1,0,0,2,1,0,0,1,1,2,0,1,0,4,1,3,0,4683,3641,0,4,49,0
4283,1,0,0,2,1,0,3,1,1,0,0,0,0,1,1,3,0,4683,11490,0,2,55,0
4295,1,0,0,2,1,3,3,0,1,36,0,0,0,1,1,3,0,4683,12787,0,2,62,0
4330,1,0,0,2,1,3,0,1,1,7,0,0,0,1,1,3,0,4683,17611,0,3,41,0
4371,1,5,0,2,1,3,0,1,1,40,0,0,0,3,1,3,0,1750,23086,0,3,53,0
4373,1,5,0,2,1,2,0,1,1,32,1,0,0,1,1,3,0,2615,13661,0,2,42,0
4381,1,5,0,2,1,3,0,1,1,0,0,0,0,0,1,1,0,1750,14412,0,3,62,0
4389,1,5,0,2,1,2,0,1,1,32,1,0,0,1,1,3,0,2615,19837,0,3,52,0
4405,1,5,0,2,1,3,3,1,1,32,1,0,0,0,1,0,0,3453,12435,1,2,41,8
4410,1,5,0,2,1,0,3,1,1,28,0,0,0,0,1,1,0,2670,18820,0,3,59,0
4413,1,5,0,2,1,3,0,1,1,40,1,0,0,0,1,3,0,1750,5901,1,2,62,5
4467,1,5,0,2,1,3,0,1,1,32,1,0,0,0,1,1,0,1750,21388,1,2,48,8
4483,1,5,0,2,1,3,0,1,1,2,0,0,0,1,1,3,0,1750,6753,0,2,45,0
4492,1,5,0,2,1,2,0,1,1,27,1,0,0,4,1,3,0,2615,10568,0,2,53,0
4522,1,5,0,2,1,3,3,1,1,52,0,0,0,2,1,3,0,1750,12052,0,2,42,0
4536,1,5,0,2,1,3,0,1,1,48,0,1,0,1,1,3,0,1750,16097,0,2,55,0
4552,1,5,0,2,1,2,0,1,1,11,1,0,0,0,1,3,0,2464,17273,0,2,58,0
4559,1,5,0,2,1,3,0,1,1,32,1,0,0,1,1,3,0,3453,18750,1,2,61,9
4572,1,5,0,2,1,0,3,1,1,30,0,0,0,0,1,3,0,1750,12081,0,2,57,0
4584,1,5,0,2,1,0,0,1,1,32,1,0,0,0,1,3,0,1750,22748,1,2,27,8
4594,1,5,0,2,1,0,0,1,1,32,0,0,0,1,1,1,0,1750,9513,0,2,43,0
4612,1,5,0,2,1,2,3,1,1,39,1,0,0,2,1,2,1,2464,12017,0,2,54,0
4645,1,5,0,2,1,3,3,1,1,52,1,0,0,1,1,3,1,1750,10375,0,2,41,0
4649,1,5,0,2,1,2,0,0,1,8,1,0,0,0,1,2,1,2464,14855,0,2,37,0
4689,1,5,0,2,1,2,0,1,1,11,1,0,0,4,1,3,0,2464,11698,0,1,48,0
4697,1,5,0,2,1,0,3,0,1,0,0,0,0,1,0,3,0,1750,0,0,2,21,0
4784,1,0,0,1,1,3,3,1,1,42,1,0,0,0,1,3,0,4833,20918,1,2,39,6
4848,1,0,0,1,1,0,0,1,1,28,0,0,0,4,1,3,1,1750,13002,0,2,52,0
4878,1,0,0,1,1,1,1,1,1,28,1,0,0,0,1,3,0,2366,13746,0,3,40,0
4880,1,0,0,1,1,2,3,1,1,9,1,0,0,2,0,3,0,2464,0,0,2,36,0
4897,1,0,0,1,1,3,0,1,1,6,0,1,0,2,1,3,0,1446,15723,0,2,61,0
4910,1,0,0,1,1,2,0,1,1,8,1,0,0,0,1,3,0,2464,16596,0,3,52,0
4942,1,0,0,1,1,2,0,0,1,50,1,0,0,2,1,3,1,4524,15668,1,2,54,9
4976,1,0,0,1,1,0,0,1,1,48,0,0,0,2,1,3,0,1750,5354,0,2,42,0
4983,1,0,0,1,1,0,3,1,1,27,0,0,0,2,1,3,0,1750,8491,0,2,39,0
5018,1,0,0,2,1,0,0,1,1,32,0,1,0,0,1,3,0,1750,14580,1,2,61,6
5073,1,0,0,2,1,2,0,1,1,19,1,0,0,0,1,3,0,2615,7731,0,2,55,0
5085,1,0,0,2,1,3,0,0,1,32,0,0,0,1,1,3,0,1750,12451,0,2,46,0
5110,1,0,0,2,1,3,3,0,1,50,0,0,0,2,1,2,1,1750,10936,0,3,47,0
5111,1,0,0,2,1,3,3,1,1,0,0,0,0,1,1,3,0,1750,11881,0,2,62,0
5122,1,0,0,2,1,3,3,1,1,45,0,0,0,3,1,3,0,1750,24797,0,2,47,0
5129,1,0,0,2,1,3,0,1,1,32,1,0,0,1,1,0,0,1750,22615,0,2,57,0
5133,1,0,0,2,1,2,0,1,1,45,1,0,0,0,1,3,0,2615,3274,1,2,62,5
5139,1,0,0,2,1,2,0,0,1,7,1,0,0,0,1,2,1,2615,11704,0,2,48,0
5148,1,0,0,2,1,0,0,0,1,8,1,0,0,0,1,3,0,2625,30463,1,4,60,5
5160,1,0,0,2,1,2,0,1,1,8,1,0,0,1,1,2,1,2464,14149,0,1,44,0
5170,1,0,0,2,1,3,0,1,1,4,0,0,0,2,1,3,0,1750,20117,0,2,52,0
5185,1,0,0,2,1,2,0,1,1,27,1,0,0,2,1,3,1,7510,15210,1,1,58,7
5186,1,0,0,2,1,2,0,1,1,4,1,0,0,4,1,3,0,2615,5286,0,2,38,0
5192,1,0,0,2,1,0,0,1,1,32,0,1,0,0,1,2,1,1750,16806,1,2,45,7
5211,1,0,0,2,1,2,3,1,1,46,1,0,0,2,1,0,0,2615,11241,0,2,42,0
5221,1,0,0,2,1,0,0,1,1,32,1,0,0,0,1,2,1,1446,4246,0,2,55,0
5228,1,0,0,2,1,0,0,0,1,27,0,0,0,0,1,3,0,1750,5709,1,2,45,4
5254,1,0,0,2,1,3,0,1,1,8,0,0,0,0,1,3,0,1750,5898,1,2,50,4
5258,1,0,0,2,1,2,0,1,1,52,1,0,0,1,1,0,0,3384,16986,0,2,59,0
5266,1,0,0,2,1,3,0,0,1,19,0,0,0,0,1,3,0,2670,7260,0,2,62,0
5270,1,0,0,2,1,3,0,0,1,8,0,0,0,0,1,1,0,1750,6069,1,2,58,5
5284,1,0,0,2,1,3,0,1,1,8,1,0,0,1,1,3,0,3453,16912,1,3,40,8
5288,1,0,0,2,1,3,0,1,1,52,0,1,0,1,1,3,0,1750,14952,0,2,48,0
5289,1,0,0,2,1,3,0,1,1,32,0,1,0,1,1,2,1,1750,9017,0,2,53,0
5307,1,0,0,2,1,3,0,0,1,36,1,0,0,2,1,1,1,3453,4699,1,2,41,6
5316,1,0,0,2,1,2,2,1,1,33,1,0,0,2,1,3,0,4750,12495,1,2,38,9
5327,1,0,0,2,1,3,0,1,1,50,1,0,0,2,1,3,0,3453,7225,1,2,46,6
5332,1,0,0,2,1,3,0,1,1,32,0,0,0,0,1,3,0,1750,14087,0,2,49,0
5359,1,0,0,2,1,2,0,0,1,22,1,0,0,2,1,3,1,2464,8908,0,2,52,0
5367,1,0,0,2,1,2,0,1,1,7,1,0,0,1,1,3,0,2615,16687,0,2,43,0
5382,1,0,0,2,1,3,0,1,1,7,0,1,0,1,1,3,0,1750,12597,0,2,58,0
5416,1,0,0,2,1,0,0,1,1,13,0,0,0,2,1,3,0,1446,12577,0,2,56,0
5422,1,0,0,2,1,3,0,0,1,10,0,1,0,1,1,3,0,1750,21800,0,2,37,0
5431,1,0,0,2,1,2,1,1,1,19,1,1,0,0,1,1,0,2464,10766,0,2,27,0
5465,1,0,0,2,1,3,0,1,1,31,0,0,0,2,1,3,0,2118,22925,0,2,42,0
5485,1,0,0,2,1,3,3,1,1,27,1,0,0,4,1,3,1,1750,11446,0,1,43,0
5493,1,0,0,2,1,3,3,1,1,7,1,0,0,0,0,2,1,1750,0,0,2,60,0
5527,1,0,0,2,1,0,0,1,1,8,0,1,0,0,1,3,0,1750,7618,1,2,37,5
5530,1,0,0,2,1,2,0,1,1,2,1,0,0,1,1,3,1,2464,8030,0,2,40,0
5554,1,0,0,2,1,3,0,1,1,32,0,0,0,0,1,3,0,1750,19828,1,1,61,7
5596,1,0,0,2,1,2,0,0,1,27,1,0,0,2,1,3,0,2464,23313,0,2,53,0
5603,1,0,0,2,1,2,0,0,1,32,1,0,0,1,1,0,0,2464,29366,0,3,50,0
5631,1,0,0,2,1,2,3,1,1,35,1,0,0,2,1,2,1,2464,12810,0,3,52,0
5674,1,0,0,2,1,2,0,1,1,45,1,0,0,0,1,2,1,2464,12800,0,2,62,0
5690,1,0,0,2,1,3,3,1,1,27,1,0,0,0,1,3,0,1446,9791,1,2,62,5
5693,1,0,0,2,1,3,0,1,1,28,0,0,0,0,1,0,0,1750,10695,0,2,56,0
5695,1,0,0,2,1,2,0,1,1,22,1,0,0,1,1,3,0,2464,17858,0,2,59,0
5707,1,0,0,2,1,0,0,1,1,41,0,0,0,4,0,3,0,2296,0,0,2,23,0
5715,1,0,0,2,1,2,3,0,1,28,1,0,0,2,1,3,0,2464,13259,0,2,59,0
5718,1,0,0,2,1,0,0,1,1,32,0,0,0,0,1,3,0,1750,17153,0,2,60,0
5737,1,0,0,2,1,0,0,1,1,12,0,0,0,1,1,3,0,2118,23648,0,2,37,0
5787,1,0,0,2,1,2,0,1,1,42,1,0,0,2,1,3,0,4304,21076,0,2,60,0
5858,1,0,0,0,1,3,3,1,1,16,0,0,0,1,1,2,1,2525,25021,1,3,40,9
5867,1,0,0,0,1,2,0,1,1,22,1,0,0,1,1,2,1,2548,4973,0,2,45,0
5882,1,0,0,0,1,2,0,1,1,8,1,0,0,0,0,2,1,2398,0,0,2,68,0
5906,1,0,0,0,1,2,0,0,1,48,1,0,0,1,1,3,1,2105,25920,0,2,54,0
5949,1,5,1,2,1,3,0,1,1,32,0,0,0,1,1,2,1,2510,26559,0,3,46,0
5974,1,5,1,2,1,0,0,1,1,11,1,0,0,4,1,3,1,2510,15627,0,2,50,0
6022,1,5,1,2,1,2,0,0,1,8,1,0,0,2,1,2,1,3226,14184,0,3,58,0
6023,1,5,1,2,1,2,0,1,1,8,1,0,0,0,1,0,0,3375,14590,0,2,38,0
6033,1,5,1,2,1,2,2,1,1,35,1,0,0,2,1,2,1,3375,23565,0,2,52,0
6050,1,5,1,2,1,3,0,1,1,32,0,0,0,4,1,1,1,2510,9051,0,1,57,0
6092,1,5,1,2,1,2,0,1,1,8,1,0,0,1,1,3,0,3226,19502,0,2,29,0
6120,1,5,1,2,1,2,0,1,1,32,1,0,0,1,1,0,0,3226,20362,0,2,49,0
6153,1,5,1,2,1,2,0,1,1,32,1,0,0,4,1,0,0,3226,18958,0,2,57,0
6163,1,5,1,2,1,3,0,0,1,0,0,0,0,1,1,0,0,2510,24055,0,2,56,0
6169,1,5,1,2,1,2,0,1,1,47,1,0,0,2,1,2,1,3226,7037,0,2,62,0
6171,1,5,1,2,1,3,0,1,1,39,1,0,0,2,1,2,1,4593,23243,1,1,46,6
6175,1,5,1,2,1,2,0,1,1,32,1,0,0,0,1,0,0,3226,22403,1,2,62,9
6195,1,5,1,2,1,3,0,1,1,32,0,0,0,4,1,1,0,2206,11380,0,1,55,0
6220,1,5,1,2,1,2,0,1,1,8,1,0,0,0,1,2,1,3226,19204,0,2,50,0
6232,1,5,1,2,1,2,0,0,1,43,1,0,0,1,1,1,0,3452,24414,0,2,57,0
6245,1,5,1,2,1,0,0,0,1,32,0,0,0,1,1,2,1,2510,19871,0,2,60,0
6289,1,5,1,2,1,3,0,1,1,32,0,0,0,0,1,3,0,2878,18446,1,2,59,8
6293,1,5,1,2,1,3,0,1,1,40,0,0,0,0,1,3,0,2510,8751,0,1,57,0
6303,1,5,1,2,1,2,3,1,1,32,1,0,0,1,1,3,0,3594,23876,0,2,52,0
6304,1,5,1,2,1,2,0,1,1,48,1,0,0,2,1,3,0,3226,12003,0,1,39,0
6307,1,5,1,2,1,2,0,0,1,32,1,0,1,0,0,3,0,2738,0,1,2,55,4
6310,1,5,1,2,1,2,1,1,1,8,1,0,1,2,1,3,0,2878,14408,0,2,51,0
6311,1,5,1,2,1,2,0,1,1,32,1,0,0,0,1,2,1,3226,26502,0,2,41,0
6371,1,5,1,2,1,3,0,1,1,35,0,0,0,2,1,2,1,4107,40767,1,3,55,6
6380,1,5,1,2,1,2,0,1,1,52,1,0,0,1,1,3,0,3594,26917,0,2,62,0
6409,1,5,1,2,1,2,0,0,1,16,1,0,0,1,1,3,0,5178,54191,1,0,58,8
6413,1,5,1,2,1,0,3,1,1,8,1,0,0,4,1,3,0,4935,23618,1,2,51,6
6419,1,5,1,2,1,3,0,1,1,47,0,0,0,0,1,2,1,2206,25354,0,0,43,0
6421,1,5,1,2,1,3,3,1,1,22,1,0,0,2,1,3,1,4935,19963,1,2,41,10
6431,1,5,1,2,1,2,3,0,1,32,1,0,0,0,1,3,1,5178,56247,0,2,40,0
6447,1,5,1,2,1,0,0,1,1,25,0,0,0,2,1,3,0,2738,28360,0,2,61,0
6478,1,5,1,2,1,2,0,1,1,46,1,0,1,2,1,2,1,2738,17240,0,2,55,0
6563,1,5,1,2,1,2,0,1,1,13,0,0,1,4,0,3,0,4002,0,0,1,28,0
6567,1,5,1,2,1,2,0,1,1,11,1,0,1,4,0,3,0,2510,0,0,1,28,0
6575,1,5,1,2,1,0,3,1,1,27,0,0,0,0,0,3,0,2510,0,1,1,48,4
6651,1,5,1,2,1,0,0,1,1,39,1,0,0,4,0,3,0,2434,0,0,0,45,0
6694,1,5,1,2,1,2,3,1,1,35,0,0,1,4,0,3,0,3954,0,0,0,60,0
6711,1,0,1,2,1,3,3,0,1,35,0,0,0,2,1,0,0,3765,30290,1,3,41,6
6720,1,0,1,2,1,2,0,1,1,3,1,0,0,1,1,2,1,3226,13508,0,3,43,0
6723,1,0,1,2,1,0,3,1,1,27,1,0,0,0,1,0,0,2510,25404,0,3,37,0
6772,1,0,1,2,1,2,0,1,1,52,1,0,0,2,1,2,1,3226,26515,0,2,40,0
6773,1,0,1,2,1,3,0,1,1,50,0,0,0,0,1,2,1,3765,34485,1,1,62,6
6783,1,0,1,2,1,0,0,1,1,32,0,1,0,1,1,2,1,2206,15099,0,3,54,0
6803,1,0,1,2,1,3,3,1,1,49,0,0,0,2,1,1,0,2510,28722,0,2,52,0
